chemistry,model,y_true,y_pred
Na_ion,nblstm,32.0,51.290916442871094
Na_ion,nblstm,31.0,51.09636688232422
Na_ion,nblstm,30.0,50.90491485595703
Na_ion,nblstm,29.0,50.71635818481445
Na_ion,nblstm,28.0,50.53058624267578
Na_ion,nblstm,27.0,50.3475341796875
Na_ion,nblstm,26.0,50.16713333129883
Na_ion,nblstm,25.0,49.98932647705078
Na_ion,nblstm,24.0,49.81406021118164
Na_ion,nblstm,23.0,49.64129638671875
Na_ion,nblstm,22.0,49.470977783203125
Na_ion,nblstm,21.0,49.30305480957031
Na_ion,nblstm,20.0,49.13749694824219
Na_ion,nblstm,19.0,48.97425842285156
Na_ion,nblstm,18.0,48.81328582763672
Na_ion,nblstm,17.0,48.65456008911133
Na_ion,nblstm,16.0,48.498016357421875
Na_ion,nblstm,15.0,48.343624114990234
Na_ion,nblstm,14.0,48.19136047363281
Na_ion,nblstm,13.0,48.04117202758789
Na_ion,nblstm,12.0,47.893028259277344
Na_ion,nblstm,11.0,47.746883392333984
Na_ion,nblstm,10.0,47.602725982666016
Na_ion,nblstm,9.0,47.46050262451172
Na_ion,nblstm,8.0,47.3201789855957
Na_ion,nblstm,7.0,45.86534881591797
Na_ion,nblstm,6.0,45.74767303466797
Na_ion,nblstm,5.0,45.6314697265625
Na_ion,nblstm,4.0,45.516700744628906
Na_ion,nblstm,3.0,45.403343200683594
Na_ion,nblstm,2.0,45.29137420654297
Na_ion,nblstm,1.0,45.18077850341797
Na_ion,nblstm,0.0,45.07151794433594
Zn_ion,mlp,150.0,150.86549377441406
Zn_ion,mlp,149.0,150.10369873046875
Zn_ion,mlp,148.0,149.3336944580078
Zn_ion,mlp,147.0,148.5553741455078
Zn_ion,mlp,146.0,147.76881408691406
Zn_ion,mlp,145.0,146.9739227294922
Zn_ion,mlp,144.0,146.1707000732422
Zn_ion,mlp,143.0,145.35911560058594
Zn_ion,mlp,142.0,144.53919982910156
Zn_ion,mlp,141.0,143.71083068847656
Zn_ion,mlp,140.0,142.87403869628906
Zn_ion,mlp,139.0,142.0287628173828
Zn_ion,mlp,138.0,141.1750030517578
Zn_ion,mlp,137.0,140.31271362304688
Zn_ion,mlp,136.0,139.4418182373047
Zn_ion,mlp,135.0,138.5623016357422
Zn_ion,mlp,134.0,137.6741180419922
Zn_ion,mlp,133.0,136.7772674560547
Zn_ion,mlp,132.0,135.8716583251953
Zn_ion,mlp,131.0,134.95726013183594
Zn_ion,mlp,130.0,134.03402709960938
Zn_ion,mlp,129.0,133.10191345214844
Zn_ion,mlp,128.0,132.160888671875
Zn_ion,mlp,127.0,131.21090698242188
Zn_ion,mlp,126.0,130.25192260742188
Zn_ion,mlp,125.0,129.2838897705078
Zn_ion,mlp,124.0,128.3067626953125
Zn_ion,mlp,123.0,127.32052612304688
Zn_ion,mlp,122.0,126.32514953613281
Zn_ion,mlp,121.0,125.32059478759766
Zn_ion,mlp,120.0,124.30683135986328
Zn_ion,mlp,119.0,123.28386688232422
Zn_ion,mlp,118.0,122.25166320800781
Zn_ion,mlp,117.0,121.2102279663086
Zn_ion,mlp,116.0,120.15956115722656
Zn_ion,mlp,115.0,119.09968566894531
Zn_ion,mlp,114.0,118.03062438964844
Zn_ion,mlp,113.0,116.952392578125
Zn_ion,mlp,112.0,115.86506652832031
Zn_ion,mlp,111.0,114.76869201660156
Zn_ion,mlp,110.0,113.66336822509766
Zn_ion,mlp,109.0,112.5491714477539
Zn_ion,mlp,108.0,111.42623138427734
Zn_ion,mlp,107.0,110.294677734375
Zn_ion,mlp,106.0,109.15465545654297
Zn_ion,mlp,105.0,108.00636291503906
Zn_ion,mlp,104.0,106.85000610351562
Zn_ion,mlp,103.0,105.6858139038086
Zn_ion,mlp,102.0,104.5140380859375
Zn_ion,mlp,101.0,103.33500671386719
Zn_ion,mlp,100.0,102.1490249633789
Zn_ion,mlp,99.0,100.95648956298828
Zn_ion,mlp,98.0,99.75778198242188
Zn_ion,mlp,97.0,98.55333709716797
Zn_ion,mlp,96.0,97.34366607666016
Zn_ion,mlp,95.0,96.12928771972656
Zn_ion,mlp,94.0,94.91075897216797
Zn_ion,mlp,93.0,93.688720703125
Zn_ion,mlp,92.0,92.46380615234375
Zn_ion,mlp,91.0,91.23675537109375
Zn_ion,mlp,90.0,90.00830841064453
Zn_ion,mlp,89.0,88.77928924560547
Zn_ion,mlp,88.0,87.55050659179688
Zn_ion,mlp,87.0,86.3228759765625
Zn_ion,mlp,86.0,85.09732055664062
Zn_ion,mlp,85.0,83.87481689453125
Zn_ion,mlp,84.0,82.65631103515625
Zn_ion,mlp,83.0,81.44288635253906
Zn_ion,mlp,82.0,80.23552703857422
Zn_ion,mlp,81.0,79.03530883789062
Zn_ion,mlp,80.0,77.84326171875
Zn_ion,mlp,79.0,76.660400390625
Zn_ion,mlp,78.0,75.4877700805664
Zn_ion,mlp,77.0,74.32630920410156
Zn_ion,mlp,76.0,73.17691040039062
Zn_ion,mlp,75.0,72.04042053222656
Zn_ion,mlp,74.0,70.91758728027344
Zn_ion,mlp,73.0,69.80900573730469
Zn_ion,mlp,72.0,68.71517944335938
Zn_ion,mlp,71.0,67.63639831542969
Zn_ion,mlp,70.0,66.57283020019531
Zn_ion,mlp,69.0,65.52436065673828
Zn_ion,mlp,68.0,64.4906997680664
Zn_ion,mlp,67.0,63.47124481201172
Zn_ion,mlp,66.0,62.465152740478516
Zn_ion,mlp,65.0,61.47127914428711
Zn_ion,mlp,64.0,60.4881591796875
Zn_ion,mlp,63.0,59.51401901245117
Zn_ion,mlp,62.0,58.54678726196289
Zn_ion,mlp,61.0,57.5841178894043
Zn_ion,mlp,60.0,56.62340545654297
Zn_ion,mlp,59.0,55.66184616088867
Zn_ion,mlp,58.0,54.69655227661133
Zn_ion,mlp,57.0,53.724613189697266
Zn_ion,mlp,56.0,52.74324035644531
Zn_ion,mlp,55.0,51.74993896484375
Zn_ion,mlp,54.0,50.742618560791016
Zn_ion,mlp,53.0,49.719722747802734
Zn_ion,mlp,52.0,48.68041229248047
Zn_ion,mlp,51.0,47.625186920166016
Zn_ion,mlp,50.0,46.557308197021484
Zn_ion,mlp,49.0,45.48429489135742
Zn_ion,mlp,48.0,44.41712188720703
Zn_ion,mlp,47.0,43.36683654785156
Zn_ion,mlp,46.0,42.34181213378906
Zn_ion,mlp,45.0,41.34912872314453
Zn_ion,mlp,44.0,40.398155212402344
Zn_ion,mlp,43.0,39.50216293334961
Zn_ion,mlp,42.0,38.676937103271484
Zn_ion,mlp,41.0,37.93834686279297
Zn_ion,mlp,40.0,37.30078125
Zn_ion,mlp,39.0,36.77650451660156
Zn_ion,mlp,38.0,36.37549591064453
Zn_ion,mlp,37.0,36.10519790649414
Zn_ion,mlp,36.0,35.97026062011719
Zn_ion,mlp,35.0,35.972267150878906
Zn_ion,mlp,34.0,36.109622955322266
Zn_ion,mlp,33.0,36.37761688232422
Zn_ion,mlp,32.0,36.768672943115234
Zn_ion,mlp,31.0,37.272701263427734
Zn_ion,mlp,30.0,37.8775520324707
Zn_ion,mlp,29.0,38.569576263427734
Zn_ion,mlp,28.0,39.33415985107422
Zn_ion,mlp,27.0,40.15635299682617
Zn_ion,mlp,26.0,41.021358489990234
Zn_ion,mlp,25.0,41.91506576538086
Zn_ion,mlp,24.0,42.824440002441406
Zn_ion,mlp,23.0,43.737815856933594
Zn_ion,mlp,22.0,44.645137786865234
Zn_ion,mlp,21.0,45.538002014160156
Zn_ion,mlp,20.0,46.40968704223633
Zn_ion,mlp,19.0,47.25511169433594
Zn_ion,mlp,18.0,48.07060623168945
Zn_ion,mlp,17.0,48.85378646850586
Zn_ion,mlp,16.0,49.60334396362305
Zn_ion,mlp,15.0,50.318790435791016
Zn_ion,mlp,14.0,51.00028991699219
Zn_ion,mlp,13.0,51.648433685302734
Zn_ion,mlp,12.0,52.264068603515625
Zn_ion,mlp,11.0,52.84817886352539
Zn_ion,mlp,10.0,53.40175247192383
Zn_ion,mlp,9.0,53.92573165893555
Zn_ion,mlp,8.0,54.4208984375
Zn_ion,mlp,7.0,54.8879280090332
Zn_ion,mlp,6.0,55.32731246948242
Zn_ion,mlp,5.0,55.739356994628906
Zn_ion,mlp,4.0,56.12424850463867
Zn_ion,mlp,3.0,56.48204040527344
Zn_ion,mlp,2.0,56.81264114379883
Zn_ion,mlp,1.0,57.11592483520508
Zn_ion,mlp,0.0,57.39165496826172
Zn_ion,gru,150.0,113.0982666015625
Zn_ion,gru,149.0,113.07728576660156
Zn_ion,gru,148.0,113.05546569824219
Zn_ion,gru,147.0,113.03276062011719
Zn_ion,gru,146.0,113.00909423828125
Zn_ion,gru,145.0,112.98443603515625
Zn_ion,gru,144.0,112.95872497558594
Zn_ion,gru,143.0,112.9318618774414
Zn_ion,gru,142.0,112.90380859375
Zn_ion,gru,141.0,112.87448120117188
Zn_ion,gru,140.0,112.84381103515625
Zn_ion,gru,139.0,112.81167602539062
Zn_ion,gru,138.0,112.77799224853516
Zn_ion,gru,137.0,112.74267578125
Zn_ion,gru,136.0,112.70561981201172
Zn_ion,gru,135.0,112.66667175292969
Zn_ion,gru,134.0,112.62571716308594
Zn_ion,gru,133.0,112.58263397216797
Zn_ion,gru,132.0,112.53724670410156
Zn_ion,gru,131.0,112.48941040039062
Zn_ion,gru,130.0,112.43893432617188
Zn_ion,gru,129.0,112.38562774658203
Zn_ion,gru,128.0,112.32926940917969
Zn_ion,gru,127.0,112.26964569091797
Zn_ion,gru,126.0,112.20650482177734
Zn_ion,gru,125.0,112.1395263671875
Zn_ion,gru,124.0,112.06847381591797
Zn_ion,gru,123.0,111.99298095703125
Zn_ion,gru,122.0,111.91268920898438
Zn_ion,gru,121.0,111.82719421386719
Zn_ion,gru,120.0,111.7360610961914
Zn_ion,gru,119.0,111.63880920410156
Zn_ion,gru,118.0,111.53489685058594
Zn_ion,gru,117.0,111.42372131347656
Zn_ion,gru,116.0,111.30464172363281
Zn_ion,gru,115.0,111.17692565917969
Zn_ion,gru,114.0,111.03975677490234
Zn_ion,gru,113.0,110.89222717285156
Zn_ion,gru,112.0,110.73336791992188
Zn_ion,gru,111.0,110.56204223632812
Zn_ion,gru,110.0,110.37702941894531
Zn_ion,gru,109.0,110.17691040039062
Zn_ion,gru,108.0,109.96015930175781
Zn_ion,gru,107.0,109.72508239746094
Zn_ion,gru,106.0,109.4697265625
Zn_ion,gru,105.0,109.19200134277344
Zn_ion,gru,104.0,108.88955688476562
Zn_ion,gru,103.0,108.55976104736328
Zn_ion,gru,102.0,108.19974517822266
Zn_ion,gru,101.0,107.80632019042969
Zn_ion,gru,100.0,107.37594604492188
Zn_ion,gru,99.0,106.9046859741211
Zn_ion,gru,98.0,106.38813781738281
Zn_ion,gru,97.0,105.82121276855469
Zn_ion,gru,96.0,105.19790649414062
Zn_ion,gru,95.0,104.51102447509766
Zn_ion,gru,94.0,103.75163269042969
Zn_ion,gru,93.0,102.90852355957031
Zn_ion,gru,92.0,101.96794128417969
Zn_ion,gru,91.0,100.91368865966797
Zn_ion,gru,90.0,99.72905731201172
Zn_ion,gru,89.0,98.40077209472656
Zn_ion,gru,88.0,96.92611694335938
Zn_ion,gru,87.0,95.32015991210938
Zn_ion,gru,86.0,93.61895751953125
Zn_ion,gru,85.0,91.87487030029297
Zn_ion,gru,84.0,90.14541625976562
Zn_ion,gru,83.0,88.47850799560547
Zn_ion,gru,82.0,86.89875030517578
Zn_ion,gru,81.0,85.40479278564453
Zn_ion,gru,80.0,83.97940063476562
Zn_ion,gru,79.0,82.602294921875
Zn_ion,gru,78.0,81.25704956054688
Zn_ion,gru,77.0,79.9326171875
Zn_ion,gru,76.0,78.62226867675781
Zn_ion,gru,75.0,77.32196044921875
Zn_ion,gru,74.0,76.02928924560547
Zn_ion,gru,73.0,74.74272918701172
Zn_ion,gru,72.0,73.46153259277344
Zn_ion,gru,71.0,72.18586730957031
Zn_ion,gru,70.0,70.91714477539062
Zn_ion,gru,69.0,69.65830993652344
Zn_ion,gru,68.0,68.41401672363281
Zn_ion,gru,67.0,67.19024658203125
Zn_ion,gru,66.0,65.99403381347656
Zn_ion,gru,65.0,64.8326416015625
Zn_ion,gru,64.0,63.71284866333008
Zn_ion,gru,63.0,62.640594482421875
Zn_ion,gru,62.0,61.62128829956055
Zn_ion,gru,61.0,60.660400390625
Zn_ion,gru,60.0,59.76298904418945
Zn_ion,gru,59.0,58.9323616027832
Zn_ion,gru,58.0,58.16933059692383
Zn_ion,gru,57.0,57.47233200073242
Zn_ion,gru,56.0,56.838134765625
Zn_ion,gru,55.0,56.26261901855469
Zn_ion,gru,54.0,55.741268157958984
Zn_ion,gru,53.0,55.269508361816406
Zn_ion,gru,52.0,54.842918395996094
Zn_ion,gru,51.0,54.45725631713867
Zn_ion,gru,50.0,54.108524322509766
Zn_ion,gru,49.0,53.79305648803711
Zn_ion,gru,48.0,53.5074577331543
Zn_ion,gru,47.0,53.24863052368164
Zn_ion,gru,46.0,53.013790130615234
Zn_ion,gru,45.0,52.80049133300781
Zn_ion,gru,44.0,52.60646438598633
Zn_ion,gru,43.0,52.42978286743164
Zn_ion,gru,42.0,52.26870346069336
Zn_ion,gru,41.0,52.12167739868164
Zn_ion,gru,40.0,51.98735427856445
Zn_ion,gru,39.0,51.86453628540039
Zn_ion,gru,38.0,51.75215148925781
Zn_ion,gru,37.0,51.64923858642578
Zn_ion,gru,36.0,51.554969787597656
Zn_ion,gru,35.0,51.46855545043945
Zn_ion,gru,34.0,51.38934326171875
Zn_ion,gru,33.0,51.31671905517578
Zn_ion,gru,32.0,51.2501220703125
Zn_ion,gru,31.0,51.18906021118164
Zn_ion,gru,30.0,51.13309860229492
Zn_ion,gru,29.0,51.081817626953125
Zn_ion,gru,28.0,51.03486251831055
Zn_ion,gru,27.0,50.99190139770508
Zn_ion,gru,26.0,50.95262908935547
Zn_ion,gru,25.0,50.91678237915039
Zn_ion,gru,24.0,50.884117126464844
Zn_ion,gru,23.0,50.854393005371094
Zn_ion,gru,22.0,50.827423095703125
Zn_ion,gru,21.0,50.80301284790039
Zn_ion,gru,20.0,50.781002044677734
Zn_ion,gru,19.0,50.76123046875
Zn_ion,gru,18.0,50.743553161621094
Zn_ion,gru,17.0,50.727840423583984
Zn_ion,gru,16.0,50.71397018432617
Zn_ion,gru,15.0,50.701847076416016
Zn_ion,gru,14.0,50.691349029541016
Zn_ion,gru,13.0,50.68239212036133
Zn_ion,gru,12.0,50.67488479614258
Zn_ion,gru,11.0,50.66873550415039
Zn_ion,gru,10.0,50.663875579833984
Zn_ion,gru,9.0,50.660221099853516
Zn_ion,gru,8.0,50.65770721435547
Zn_ion,gru,7.0,50.65627670288086
Zn_ion,gru,6.0,50.65585708618164
Zn_ion,gru,5.0,50.65637969970703
Zn_ion,gru,4.0,50.657806396484375
Zn_ion,gru,3.0,50.66007995605469
Zn_ion,gru,2.0,50.663143157958984
Zn_ion,gru,1.0,50.66695785522461
Zn_ion,gru,0.0,50.67146301269531
Zn_ion,transformer,150.0,141.84060668945312
Zn_ion,transformer,149.0,141.6184844970703
Zn_ion,transformer,148.0,141.3604736328125
Zn_ion,transformer,147.0,141.06971740722656
Zn_ion,transformer,146.0,140.73394775390625
Zn_ion,transformer,145.0,140.34896850585938
Zn_ion,transformer,144.0,139.91616821289062
Zn_ion,transformer,143.0,139.4398651123047
Zn_ion,transformer,142.0,138.92581176757812
Zn_ion,transformer,141.0,138.37744140625
Zn_ion,transformer,140.0,137.79476928710938
Zn_ion,transformer,139.0,137.15719604492188
Zn_ion,transformer,138.0,136.46334838867188
Zn_ion,transformer,137.0,135.72349548339844
Zn_ion,transformer,136.0,134.9448699951172
Zn_ion,transformer,135.0,134.11343383789062
Zn_ion,transformer,134.0,133.2646942138672
Zn_ion,transformer,133.0,132.36117553710938
Zn_ion,transformer,132.0,131.408447265625
Zn_ion,transformer,131.0,130.44009399414062
Zn_ion,transformer,130.0,129.53123474121094
Zn_ion,transformer,129.0,128.5882568359375
Zn_ion,transformer,128.0,127.63611602783203
Zn_ion,transformer,127.0,126.72879791259766
Zn_ion,transformer,126.0,125.86174011230469
Zn_ion,transformer,125.0,124.98786163330078
Zn_ion,transformer,124.0,124.10819244384766
Zn_ion,transformer,123.0,123.244140625
Zn_ion,transformer,122.0,122.40479278564453
Zn_ion,transformer,121.0,121.56627655029297
Zn_ion,transformer,120.0,120.7254638671875
Zn_ion,transformer,119.0,119.90340423583984
Zn_ion,transformer,118.0,119.08348083496094
Zn_ion,transformer,117.0,118.26534271240234
Zn_ion,transformer,116.0,117.44078826904297
Zn_ion,transformer,115.0,116.63770294189453
Zn_ion,transformer,114.0,115.8419418334961
Zn_ion,transformer,113.0,115.04125213623047
Zn_ion,transformer,112.0,114.23355102539062
Zn_ion,transformer,111.0,113.42554473876953
Zn_ion,transformer,110.0,112.62467193603516
Zn_ion,transformer,109.0,111.82332611083984
Zn_ion,transformer,108.0,111.02962493896484
Zn_ion,transformer,107.0,110.23918151855469
Zn_ion,transformer,106.0,109.46199798583984
Zn_ion,transformer,105.0,108.69205474853516
Zn_ion,transformer,104.0,107.92096710205078
Zn_ion,transformer,103.0,107.14713287353516
Zn_ion,transformer,102.0,106.38426971435547
Zn_ion,transformer,101.0,105.62714385986328
Zn_ion,transformer,100.0,104.87076568603516
Zn_ion,transformer,99.0,104.11392974853516
Zn_ion,transformer,98.0,103.35559844970703
Zn_ion,transformer,97.0,102.59626007080078
Zn_ion,transformer,96.0,101.83638763427734
Zn_ion,transformer,95.0,101.07664489746094
Zn_ion,transformer,94.0,100.31705474853516
Zn_ion,transformer,93.0,99.55782318115234
Zn_ion,transformer,92.0,98.8000259399414
Zn_ion,transformer,91.0,98.0436782836914
Zn_ion,transformer,90.0,97.29003143310547
Zn_ion,transformer,89.0,96.53873443603516
Zn_ion,transformer,88.0,95.78888702392578
Zn_ion,transformer,87.0,95.04063415527344
Zn_ion,transformer,86.0,94.29438781738281
Zn_ion,transformer,85.0,93.5495376586914
Zn_ion,transformer,84.0,92.8050308227539
Zn_ion,transformer,83.0,92.06267547607422
Zn_ion,transformer,82.0,91.3226547241211
Zn_ion,transformer,81.0,90.5848617553711
Zn_ion,transformer,80.0,89.84779357910156
Zn_ion,transformer,79.0,89.11246490478516
Zn_ion,transformer,78.0,88.37907409667969
Zn_ion,transformer,77.0,87.64765167236328
Zn_ion,transformer,76.0,86.91783142089844
Zn_ion,transformer,75.0,86.18976593017578
Zn_ion,transformer,74.0,85.46346282958984
Zn_ion,transformer,73.0,84.73921966552734
Zn_ion,transformer,72.0,84.01746368408203
Zn_ion,transformer,71.0,83.29764556884766
Zn_ion,transformer,70.0,82.57953643798828
Zn_ion,transformer,69.0,81.86304473876953
Zn_ion,transformer,68.0,81.1473617553711
Zn_ion,transformer,67.0,80.43228149414062
Zn_ion,transformer,66.0,79.71837615966797
Zn_ion,transformer,65.0,79.00638580322266
Zn_ion,transformer,64.0,78.29621124267578
Zn_ion,transformer,63.0,77.58808135986328
Zn_ion,transformer,62.0,76.88190460205078
Zn_ion,transformer,61.0,76.17771911621094
Zn_ion,transformer,60.0,75.47698211669922
Zn_ion,transformer,59.0,74.77910614013672
Zn_ion,transformer,58.0,74.07051849365234
Zn_ion,transformer,57.0,73.36172485351562
Zn_ion,transformer,56.0,72.6513442993164
Zn_ion,transformer,55.0,71.94100952148438
Zn_ion,transformer,54.0,71.23399353027344
Zn_ion,transformer,53.0,70.5301742553711
Zn_ion,transformer,52.0,69.82987976074219
Zn_ion,transformer,51.0,69.13372039794922
Zn_ion,transformer,50.0,68.44155883789062
Zn_ion,transformer,49.0,67.75342559814453
Zn_ion,transformer,48.0,67.06925201416016
Zn_ion,transformer,47.0,66.38941955566406
Zn_ion,transformer,46.0,65.71558380126953
Zn_ion,transformer,45.0,65.04741668701172
Zn_ion,transformer,44.0,64.384033203125
Zn_ion,transformer,43.0,63.725093841552734
Zn_ion,transformer,42.0,63.073116302490234
Zn_ion,transformer,41.0,62.42570114135742
Zn_ion,transformer,40.0,61.77394485473633
Zn_ion,transformer,39.0,61.12300109863281
Zn_ion,transformer,38.0,60.476173400878906
Zn_ion,transformer,37.0,59.816402435302734
Zn_ion,transformer,36.0,59.16020584106445
Zn_ion,transformer,35.0,58.508460998535156
Zn_ion,transformer,34.0,57.86116409301758
Zn_ion,transformer,33.0,57.21854782104492
Zn_ion,transformer,32.0,56.58036422729492
Zn_ion,transformer,31.0,55.94224166870117
Zn_ion,transformer,30.0,55.29431915283203
Zn_ion,transformer,29.0,54.643699645996094
Zn_ion,transformer,28.0,53.991764068603516
Zn_ion,transformer,27.0,53.326168060302734
Zn_ion,transformer,26.0,52.65137481689453
Zn_ion,transformer,25.0,51.97978210449219
Zn_ion,transformer,24.0,51.315792083740234
Zn_ion,transformer,23.0,50.650169372558594
Zn_ion,transformer,22.0,49.98569869995117
Zn_ion,transformer,21.0,49.338504791259766
Zn_ion,transformer,20.0,48.69027328491211
Zn_ion,transformer,19.0,48.0465202331543
Zn_ion,transformer,18.0,47.41581726074219
Zn_ion,transformer,17.0,46.797664642333984
Zn_ion,transformer,16.0,46.189579010009766
Zn_ion,transformer,15.0,45.600406646728516
Zn_ion,transformer,14.0,45.021541595458984
Zn_ion,transformer,13.0,44.4529914855957
Zn_ion,transformer,12.0,43.89515686035156
Zn_ion,transformer,11.0,43.3478889465332
Zn_ion,transformer,10.0,42.8115348815918
Zn_ion,transformer,9.0,42.28591537475586
Zn_ion,transformer,8.0,41.77692794799805
Zn_ion,transformer,7.0,41.28035354614258
Zn_ion,transformer,6.0,40.79465103149414
Zn_ion,transformer,5.0,40.319087982177734
Zn_ion,transformer,4.0,39.8532600402832
Zn_ion,transformer,3.0,39.39678192138672
Zn_ion,transformer,2.0,38.949623107910156
Zn_ion,transformer,1.0,38.51168441772461
Zn_ion,transformer,0.0,38.08317184448242
Zn_ion,nblstm,150.0,133.57286071777344
Zn_ion,nblstm,149.0,133.34608459472656
Zn_ion,nblstm,148.0,133.1106719970703
Zn_ion,nblstm,147.0,132.86630249023438
Zn_ion,nblstm,146.0,132.6125946044922
Zn_ion,nblstm,145.0,132.3491973876953
Zn_ion,nblstm,144.0,132.0757598876953
Zn_ion,nblstm,143.0,131.79188537597656
Zn_ion,nblstm,142.0,131.4971923828125
Zn_ion,nblstm,141.0,131.1913299560547
Zn_ion,nblstm,140.0,130.8738555908203
Zn_ion,nblstm,139.0,130.54443359375
Zn_ion,nblstm,138.0,130.20263671875
Zn_ion,nblstm,137.0,129.84808349609375
Zn_ion,nblstm,136.0,129.48037719726562
Zn_ion,nblstm,135.0,129.09915161132812
Zn_ion,nblstm,134.0,128.7040252685547
Zn_ion,nblstm,133.0,128.29464721679688
Zn_ion,nblstm,132.0,127.87066650390625
Zn_ion,nblstm,131.0,127.43177032470703
Zn_ion,nblstm,130.0,126.97762298583984
Zn_ion,nblstm,129.0,126.50799560546875
Zn_ion,nblstm,128.0,126.02261352539062
Zn_ion,nblstm,127.0,125.5212631225586
Zn_ion,nblstm,126.0,125.00379180908203
Zn_ion,nblstm,125.0,124.4700698852539
Zn_ion,nblstm,124.0,123.91999816894531
Zn_ion,nblstm,123.0,123.35355377197266
Zn_ion,nblstm,122.0,122.7707748413086
Zn_ion,nblstm,121.0,122.17169189453125
Zn_ion,nblstm,120.0,121.55648803710938
Zn_ion,nblstm,119.0,120.92529296875
Zn_ion,nblstm,118.0,120.27832794189453
Zn_ion,nblstm,117.0,119.6158676147461
Zn_ion,nblstm,116.0,118.93814086914062
Zn_ion,nblstm,115.0,118.24535369873047
Zn_ion,nblstm,114.0,106.14311981201172
Zn_ion,nblstm,113.0,105.39916229248047
Zn_ion,nblstm,112.0,104.649658203125
Zn_ion,nblstm,111.0,103.89593505859375
Zn_ion,nblstm,110.0,103.13912200927734
Zn_ion,nblstm,109.0,102.38014221191406
Zn_ion,nblstm,108.0,101.61979675292969
Zn_ion,nblstm,107.0,100.85879516601562
Zn_ion,nblstm,106.0,100.09776306152344
Zn_ion,nblstm,105.0,99.33726501464844
Zn_ion,nblstm,104.0,100.785888671875
Zn_ion,nblstm,103.0,100.01473999023438
Zn_ion,nblstm,102.0,99.24443054199219
Zn_ion,nblstm,101.0,98.47552490234375
Zn_ion,nblstm,100.0,97.70851135253906
Zn_ion,nblstm,99.0,96.94384765625
Zn_ion,nblstm,98.0,96.18194580078125
Zn_ion,nblstm,97.0,95.4231948852539
Zn_ion,nblstm,96.0,94.66796112060547
Zn_ion,nblstm,95.0,93.91656494140625
Zn_ion,nblstm,94.0,93.16931915283203
Zn_ion,nblstm,93.0,92.42652893066406
Zn_ion,nblstm,92.0,85.53105163574219
Zn_ion,nblstm,91.0,84.87057495117188
Zn_ion,nblstm,90.0,84.21583557128906
Zn_ion,nblstm,89.0,83.56690979003906
Zn_ion,nblstm,88.0,82.92390441894531
Zn_ion,nblstm,87.0,82.2868423461914
Zn_ion,nblstm,86.0,81.65580749511719
Zn_ion,nblstm,85.0,81.03083801269531
Zn_ion,nblstm,84.0,80.41199493408203
Zn_ion,nblstm,83.0,79.79930114746094
Zn_ion,nblstm,82.0,79.19279479980469
Zn_ion,nblstm,81.0,78.59248352050781
Zn_ion,nblstm,80.0,77.99840545654297
Zn_ion,nblstm,79.0,77.41058349609375
Zn_ion,nblstm,78.0,76.8290023803711
Zn_ion,nblstm,77.0,76.25367736816406
Zn_ion,nblstm,76.0,75.68462371826172
Zn_ion,nblstm,75.0,75.121826171875
Zn_ion,nblstm,74.0,74.56526184082031
Zn_ion,nblstm,73.0,74.01494598388672
Zn_ion,nblstm,72.0,73.47084045410156
Zn_ion,nblstm,71.0,72.9329605102539
Zn_ion,nblstm,70.0,72.4012451171875
Zn_ion,nblstm,69.0,71.87570190429688
Zn_ion,nblstm,68.0,71.08610534667969
Zn_ion,nblstm,67.0,70.581298828125
Zn_ion,nblstm,66.0,70.08240509033203
Zn_ion,nblstm,65.0,69.58937072753906
Zn_ion,nblstm,64.0,69.10215759277344
Zn_ion,nblstm,63.0,68.6207275390625
Zn_ion,nblstm,62.0,68.1450424194336
Zn_ion,nblstm,61.0,67.67507934570312
Zn_ion,nblstm,60.0,67.21076202392578
Zn_ion,nblstm,59.0,66.7520523071289
Zn_ion,nblstm,58.0,66.29890441894531
Zn_ion,nblstm,57.0,65.85126495361328
Zn_ion,nblstm,56.0,65.40910339355469
Zn_ion,nblstm,55.0,64.97235107421875
Zn_ion,nblstm,54.0,64.54095458984375
Zn_ion,nblstm,53.0,63.366241455078125
Zn_ion,nblstm,52.0,62.9560546875
Zn_ion,nblstm,51.0,62.5509147644043
Zn_ion,nblstm,50.0,62.150753021240234
Zn_ion,nblstm,49.0,61.75552749633789
Zn_ion,nblstm,48.0,61.36518096923828
Zn_ion,nblstm,47.0,60.97965621948242
Zn_ion,nblstm,46.0,60.59891128540039
Zn_ion,nblstm,45.0,60.222862243652344
Zn_ion,nblstm,44.0,59.85147476196289
Zn_ion,nblstm,43.0,57.99997329711914
Zn_ion,nblstm,42.0,57.669673919677734
Zn_ion,nblstm,41.0,57.34321594238281
Zn_ion,nblstm,40.0,57.02057647705078
Zn_ion,nblstm,39.0,56.70169448852539
Zn_ion,nblstm,38.0,56.38652420043945
Zn_ion,nblstm,37.0,56.075016021728516
Zn_ion,nblstm,36.0,55.767127990722656
Zn_ion,nblstm,35.0,55.46281814575195
Zn_ion,nblstm,34.0,55.162025451660156
Zn_ion,nblstm,33.0,54.86471939086914
Zn_ion,nblstm,32.0,54.57084655761719
Zn_ion,nblstm,31.0,54.28036880493164
Zn_ion,nblstm,30.0,53.993228912353516
Zn_ion,nblstm,29.0,53.70939254760742
Zn_ion,nblstm,28.0,53.42880630493164
Zn_ion,nblstm,27.0,53.15143966674805
