cell_id,cycle,capacity_ah,temperature_C,discharge_rate_C,internal_resistance_mOhm,soh,RUL,EOL_cycle
Li_ion_B0002,70,1.5939999999999999,24.0,0.5,40.150000000000006,0.7969999999999999,83,153
Li_ion_B0002,71,1.58536,24.0,0.5,40.366,0.79268,82,153
Li_ion_B0002,72,1.57664,24.0,0.5,40.584,0.78832,81,153
Li_ion_B0002,73,1.56784,24.0,0.5,40.804,0.78392,80,153
Li_ion_B0002,74,1.55896,24.0,0.5,41.026,0.77948,79,153
Li_ion_B0002,75,1.55,24.0,0.5,41.25,0.775,78,153
Li_ion_B0002,76,1.54096,24.0,0.5,41.476,0.77048,77,153
Li_ion_B0002,77,1.5318399999999999,24.0,0.5,41.70400000000001,0.7659199999999999,76,153
Li_ion_B0002,78,1.52264,24.0,0.5,41.934,0.76132,75,153
Li_ion_B0002,79,1.51336,24.0,0.5,42.166,0.75668,74,153
Li_ion_B0002,80,1.504,24.0,0.5,42.4,0.752,73,153
Li_ion_B0002,81,1.4945599999999999,24.0,0.5,42.636,0.7472799999999999,72,153
Li_ion_B0002,82,1.48504,24.0,0.5,42.874,0.74252,71,153
Li_ion_B0002,83,1.4754399999999999,24.0,0.5,43.114000000000004,0.7377199999999999,70,153
Li_ion_B0002,84,1.46576,24.0,0.5,43.356,0.73288,69,153
Li_ion_B0002,85,1.456,24.0,0.5,43.6,0.728,68,153
Li_ion_B0002,86,1.44616,24.0,0.5,43.846000000000004,0.72308,67,153
Li_ion_B0002,87,1.43624,24.0,0.5,44.094,0.71812,66,153
Li_ion_B0002,88,1.42624,24.0,0.5,44.344,0.71312,65,153
Li_ion_B0002,89,1.41616,24.0,0.5,44.596,0.70808,64,153
Li_ion_B0002,90,1.406,24.0,0.5,44.85,0.703,63,153
Li_ion_B0002,91,1.39576,24.0,0.5,45.106,0.69788,62,153
Li_ion_B0002,92,1.38544,24.0,0.5,45.364000000000004,0.69272,61,153
Li_ion_B0002,93,1.3750399999999998,24.0,0.5,45.624,0.6875199999999999,60,153
Li_ion_B0002,94,1.36456,24.0,0.5,45.885999999999996,0.68228,59,153
Li_ion_B0002,95,1.3539999999999999,24.0,0.5,46.150000000000006,0.6769999999999999,58,153
Li_ion_B0002,96,1.3433599999999999,24.0,0.5,46.416000000000004,0.6716799999999999,57,153
Li_ion_B0002,97,1.33264,24.0,0.5,46.684,0.66632,56,153
Li_ion_B0002,98,1.32184,24.0,0.5,46.954,0.66092,55,153
Li_ion_B0002,99,1.31096,24.0,0.5,47.226,0.65548,54,153
Li_ion_B0002,100,1.3,24.0,0.5,47.5,0.65,53,153
Li_ion_B0002,101,1.2889599999999999,24.0,0.5,47.776,0.6444799999999999,52,153
Li_ion_B0002,102,1.2778399999999999,24.0,0.5,48.054,0.6389199999999999,51,153
Li_ion_B0002,103,1.26664,24.0,0.5,48.334,0.63332,50,153
Li_ion_B0002,104,1.25536,24.0,0.5,48.616,0.62768,49,153
Li_ion_B0002,105,1.244,24.0,0.5,48.9,0.622,48,153
Li_ion_B0002,106,1.2325599999999999,24.0,0.5,49.18600000000001,0.6162799999999999,47,153
Li_ion_B0002,107,1.22104,24.0,0.5,49.474000000000004,0.61052,46,153
Li_ion_B0002,108,1.2094399999999998,24.0,0.5,49.764,0.6047199999999999,45,153
Li_ion_B0002,109,1.19776,24.0,0.5,50.056,0.59888,44,153
Li_ion_B0002,110,1.186,24.0,0.5,50.35,0.593,43,153
Li_ion_B0002,111,1.1741599999999999,24.0,0.5,50.646,0.5870799999999999,42,153
Li_ion_B0002,112,1.16224,24.0,0.5,50.944,0.58112,41,153
Li_ion_B0002,113,1.15024,24.0,0.5,51.244,0.57512,40,153
Li_ion_B0002,114,1.1381599999999998,24.0,0.5,51.54600000000001,0.5690799999999999,39,153
Li_ion_B0002,115,1.126,24.0,0.5,51.85,0.563,38,153
Li_ion_B0002,116,1.1137599999999999,24.0,0.5,52.156000000000006,0.5568799999999999,37,153
Li_ion_B0002,117,1.10144,24.0,0.5,52.464,0.55072,36,153
Li_ion_B0002,118,1.08904,24.0,0.5,52.774,0.54452,35,153
Li_ion_B0002,119,1.07656,24.0,0.5,53.086,0.53828,34,153
Li_ion_B0002,120,1.064,24.0,0.5,53.4,0.532,33,153
Li_ion_B0002,121,1.0513599999999999,24.0,0.5,53.71600000000001,0.5256799999999999,32,153
Li_ion_B0002,122,1.03864,24.0,0.5,54.034,0.51932,31,153
Li_ion_B0002,123,1.02584,24.0,0.5,54.354,0.51292,30,153
Li_ion_B0002,124,1.01296,24.0,0.5,54.676,0.50648,29,153
Li_ion_B0002,125,1.0,24.0,0.5,55.0,0.5,28,153
Li_ion_B0002,126,0.9869599999999998,24.0,0.5,55.32600000000001,0.4934799999999999,27,153
Li_ion_B0002,127,0.97384,24.0,0.5,55.653999999999996,0.48692,26,153
Li_ion_B0002,128,0.9606399999999999,24.0,0.5,55.984,0.48031999999999997,25,153
Li_ion_B0002,129,0.94736,24.0,0.5,56.316,0.47368,24,153
Li_ion_B0002,130,0.9339999999999999,24.0,0.5,56.650000000000006,0.46699999999999997,23,153
Li_ion_B0002,131,0.92056,24.0,0.5,56.986,0.46028,22,153
Li_ion_B0002,132,0.9070399999999998,24.0,0.5,57.324000000000005,0.4535199999999999,21,153
Li_ion_B0002,133,0.89344,24.0,0.5,57.664,0.44672,20,153
Li_ion_B0002,134,0.8797599999999999,24.0,0.5,58.006,0.43987999999999994,19,153
Li_ion_B0002,135,0.8659999999999999,24.0,0.5,58.35,0.43299999999999994,18,153
Li_ion_B0002,136,0.85216,24.0,0.5,58.696,0.42608,17,153
Li_ion_B0002,137,0.8382399999999999,24.0,0.5,59.044000000000004,0.41911999999999994,16,153
Li_ion_B0002,138,0.8242399999999999,24.0,0.5,59.394000000000005,0.41211999999999993,15,153
Li_ion_B0002,139,0.81016,24.0,0.5,59.745999999999995,0.40508,14,153
Li_ion_B0002,140,0.796,24.0,0.5,60.099999999999994,0.398,13,153
Li_ion_B0002,141,0.78176,24.0,0.5,60.456,0.39088,12,153
Li_ion_B0002,142,0.7674399999999999,24.0,0.5,60.81400000000001,0.38371999999999995,11,153
Li_ion_B0002,143,0.7530399999999999,24.0,0.5,61.17400000000001,0.37651999999999997,10,153
Li_ion_B0002,144,0.7385599999999999,24.0,0.5,61.536,0.36927999999999994,9,153
Li_ion_B0002,145,0.724,24.0,0.5,61.900000000000006,0.362,8,153
Li_ion_B0002,146,0.70936,24.0,0.5,62.266,0.35468,7,153
Li_ion_B0002,147,0.6946399999999999,24.0,0.5,62.634,0.34731999999999996,6,153
Li_ion_B0002,148,0.67984,24.0,0.5,63.004,0.33992,5,153
Li_ion_B0002,149,0.66496,24.0,0.5,63.376,0.33248,4,153
Li_ion_B0002,150,0.6499999999999999,24.0,0.5,63.75,0.32499999999999996,3,153
Li_ion_B0002,151,0.63496,24.0,0.5,64.126,0.31748,2,153
Li_ion_B0002,152,0.61984,24.0,0.5,64.504,0.30992,1,153
Li_ion_B0002,153,0.6046399999999998,24.0,0.5,64.884,0.3023199999999999,0,153
Li_ion_B0003,1,1.99696,24.0,0.5,30.075999999999997,0.99848,119,120
Li_ion_B0003,2,1.99384,24.0,0.5,30.154,0.99692,118,120
Li_ion_B0003,3,1.99064,24.0,0.5,30.234,0.99532,117,120
Li_ion_B0003,4,1.98736,24.0,0.5,30.316,0.99368,116,120
Li_ion_B0003,5,1.984,24.0,0.5,30.4,0.992,115,120
Li_ion_B0003,6,1.98056,24.0,0.5,30.485999999999997,0.99028,114,120
Li_ion_B0003,7,1.97704,24.0,0.5,30.574,0.98852,113,120
Li_ion_B0003,8,1.97344,24.0,0.5,30.663999999999998,0.98672,112,120
Li_ion_B0003,9,1.96976,24.0,0.5,30.756,0.98488,111,120
Li_ion_B0003,10,1.966,24.0,0.5,30.85,0.983,110,120
Li_ion_B0003,11,1.96216,24.0,0.5,30.946,0.98108,109,120
Li_ion_B0003,12,1.95824,24.0,0.5,31.044,0.97912,108,120
Li_ion_B0003,13,1.95424,24.0,0.5,31.144000000000002,0.97712,107,120
Li_ion_B0003,14,1.95016,24.0,0.5,31.246000000000002,0.97508,106,120
Li_ion_B0003,15,1.946,24.0,0.5,31.35,0.973,105,120
Li_ion_B0003,16,1.94176,24.0,0.5,31.456000000000003,0.97088,104,120
Li_ion_B0003,17,1.93744,24.0,0.5,31.564,0.96872,103,120
Li_ion_B0003,18,1.93304,24.0,0.5,31.674,0.96652,102,120
Li_ion_B0003,19,1.92856,24.0,0.5,31.785999999999998,0.96428,101,120
Li_ion_B0003,20,1.924,24.0,0.5,31.900000000000002,0.962,100,120
Li_ion_B0003,21,1.91936,24.0,0.5,32.016,0.95968,99,120
Li_ion_B0003,22,1.91464,24.0,0.5,32.134,0.95732,98,120
Li_ion_B0003,23,1.90984,24.0,0.5,32.254,0.95492,97,120
Li_ion_B0003,24,1.90496,24.0,0.5,32.376,0.95248,96,120
Li_ion_B0003,25,1.9,24.0,0.5,32.5,0.95,95,120
Li_ion_B0003,26,1.89496,24.0,0.5,32.626,0.94748,94,120
Li_ion_B0003,27,1.88984,24.0,0.5,32.754,0.94492,93,120
Li_ion_B0003,28,1.88464,24.0,0.5,32.884,0.94232,92,120
Li_ion_B0003,29,1.87936,24.0,0.5,33.016000000000005,0.93968,91,120
Li_ion_B0003,30,1.874,24.0,0.5,33.15,0.937,90,120
Li_ion_B0003,31,1.86856,24.0,0.5,33.286,0.93428,89,120
Li_ion_B0003,32,1.86304,24.0,0.5,33.424,0.93152,88,120
Li_ion_B0003,33,1.85744,24.0,0.5,33.564,0.92872,87,120
Li_ion_B0003,34,1.85176,24.0,0.5,33.705999999999996,0.92588,86,120
Li_ion_B0003,35,1.846,24.0,0.5,33.849999999999994,0.923,85,120
Li_ion_B0003,36,1.84016,24.0,0.5,33.996,0.92008,84,120
Li_ion_B0003,37,1.8342399999999999,24.0,0.5,34.144000000000005,0.9171199999999999,83,120
Li_ion_B0003,38,1.82824,24.0,0.5,34.294,0.91412,82,120
Li_ion_B0003,39,1.82216,24.0,0.5,34.446,0.91108,81,120
Li_ion_B0003,40,1.816,24.0,0.5,34.6,0.908,80,120
Li_ion_B0003,41,1.80976,24.0,0.5,34.756,0.90488,79,120
Li_ion_B0003,42,1.80344,24.0,0.5,34.914,0.90172,78,120
Li_ion_B0003,43,1.79704,24.0,0.5,35.074,0.89852,77,120
Li_ion_B0003,44,1.79056,24.0,0.5,35.236000000000004,0.89528,76,120
Li_ion_B0003,45,1.784,24.0,0.5,35.4,0.892,75,120
Li_ion_B0003,46,1.77736,24.0,0.5,35.566,0.88868,74,120
Li_ion_B0003,47,1.77064,24.0,0.5,35.734,0.88532,73,120
Li_ion_B0003,48,1.76384,24.0,0.5,35.903999999999996,0.88192,72,120
Li_ion_B0003,49,1.75696,24.0,0.5,36.076,0.87848,71,120
Li_ion_B0003,50,1.75,24.0,0.5,36.25,0.875,70,120
Li_ion_B0003,51,1.74296,24.0,0.5,36.426,0.87148,69,120
Li_ion_B0003,52,1.73584,24.0,0.5,36.604,0.86792,68,120
Li_ion_B0003,53,1.72864,24.0,0.5,36.784,0.86432,67,120
Li_ion_B0003,54,1.72136,24.0,0.5,36.966,0.86068,66,120
Li_ion_B0003,55,1.714,24.0,0.5,37.15,0.857,65,120
Li_ion_B0003,56,1.70656,24.0,0.5,37.336,0.85328,64,120
Li_ion_B0003,57,1.69904,24.0,0.5,37.524,0.84952,63,120
Li_ion_B0003,58,1.69144,24.0,0.5,37.714,0.84572,62,120
Li_ion_B0003,59,1.68376,24.0,0.5,37.906000000000006,0.84188,61,120
Li_ion_B0003,60,1.676,24.0,0.5,38.1,0.838,60,120
Li_ion_B0003,61,1.6681599999999999,24.0,0.5,38.29600000000001,0.8340799999999999,59,120
Li_ion_B0003,62,1.66024,24.0,0.5,38.494,0.83012,58,120
Li_ion_B0003,63,1.65224,24.0,0.5,38.694,0.82612,57,120
Li_ion_B0003,64,1.6441599999999998,24.0,0.5,38.896,0.8220799999999999,56,120
Li_ion_B0003,65,1.6360000000000001,24.0,0.5,39.099999999999994,0.8180000000000001,55,120
Li_ion_B0003,66,1.6277599999999999,24.0,0.5,39.306000000000004,0.8138799999999999,54,120
Li_ion_B0003,67,1.61944,24.0,0.5,39.513999999999996,0.80972,53,120
Li_ion_B0003,68,1.61104,24.0,0.5,39.724000000000004,0.80552,52,120
Li_ion_B0003,69,1.60256,24.0,0.5,39.936,0.80128,51,120
Li_ion_B0003,70,1.5939999999999999,24.0,0.5,40.150000000000006,0.7969999999999999,50,120
Li_ion_B0003,71,1.58536,24.0,0.5,40.366,0.79268,49,120
Li_ion_B0003,72,1.57664,24.0,0.5,40.584,0.78832,48,120
Li_ion_B0003,73,1.56784,24.0,0.5,40.804,0.78392,47,120
Li_ion_B0003,74,1.55896,24.0,0.5,41.026,0.77948,46,120
Li_ion_B0003,75,1.55,24.0,0.5,41.25,0.775,45,120
Li_ion_B0003,76,1.54096,24.0,0.5,41.476,0.77048,44,120
Li_ion_B0003,77,1.5318399999999999,24.0,0.5,41.70400000000001,0.7659199999999999,43,120
Li_ion_B0003,78,1.52264,24.0,0.5,41.934,0.76132,42,120
Li_ion_B0003,79,1.51336,24.0,0.5,42.166,0.75668,41,120
Li_ion_B0003,80,1.504,24.0,0.5,42.4,0.752,40,120
Li_ion_B0003,81,1.4945599999999999,24.0,0.5,42.636,0.7472799999999999,39,120
Li_ion_B0003,82,1.48504,24.0,0.5,42.874,0.74252,38,120
Li_ion_B0003,83,1.4754399999999999,24.0,0.5,43.114000000000004,0.7377199999999999,37,120
Li_ion_B0003,84,1.46576,24.0,0.5,43.356,0.73288,36,120
Li_ion_B0003,85,1.456,24.0,0.5,43.6,0.728,35,120
Li_ion_B0003,86,1.44616,24.0,0.5,43.846000000000004,0.72308,34,120
Li_ion_B0003,87,1.43624,24.0,0.5,44.094,0.71812,33,120
Li_ion_B0003,88,1.42624,24.0,0.5,44.344,0.71312,32,120
Li_ion_B0003,89,1.41616,24.0,0.5,44.596,0.70808,31,120
Li_ion_B0003,90,1.406,24.0,0.5,44.85,0.703,30,120
Li_ion_B0003,91,1.39576,24.0,0.5,45.106,0.69788,29,120
Li_ion_B0003,92,1.38544,24.0,0.5,45.364000000000004,0.69272,28,120
Li_ion_B0003,93,1.3750399999999998,24.0,0.5,45.624,0.6875199999999999,27,120
Li_ion_B0003,94,1.36456,24.0,0.5,45.885999999999996,0.68228,26,120
Li_ion_B0003,95,1.3539999999999999,24.0,0.5,46.150000000000006,0.6769999999999999,25,120
Li_ion_B0003,96,1.3433599999999999,24.0,0.5,46.416000000000004,0.6716799999999999,24,120
Li_ion_B0003,97,1.33264,24.0,0.5,46.684,0.66632,23,120
Li_ion_B0003,98,1.32184,24.0,0.5,46.954,0.66092,22,120
Li_ion_B0003,99,1.31096,24.0,0.5,47.226,0.65548,21,120
Li_ion_B0003,100,1.3,24.0,0.5,47.5,0.65,20,120
Li_ion_B0003,101,1.2889599999999999,24.0,0.5,47.776,0.6444799999999999,19,120
Li_ion_B0003,102,1.2778399999999999,24.0,0.5,48.054,0.6389199999999999,18,120
Li_ion_B0003,103,1.26664,24.0,0.5,48.334,0.63332,17,120
Li_ion_B0003,104,1.25536,24.0,0.5,48.616,0.62768,16,120
Li_ion_B0003,105,1.244,24.0,0.5,48.9,0.622,15,120
Li_ion_B0003,106,1.2325599999999999,24.0,0.5,49.18600000000001,0.6162799999999999,14,120
Li_ion_B0003,107,1.22104,24.0,0.5,49.474000000000004,0.61052,13,120
Li_ion_B0003,108,1.2094399999999998,24.0,0.5,49.764,0.6047199999999999,12,120
Li_ion_B0003,109,1.19776,24.0,0.5,50.056,0.59888,11,120
Li_ion_B0003,110,1.186,24.0,0.5,50.35,0.593,10,120
Li_ion_B0003,111,1.1741599999999999,24.0,0.5,50.646,0.5870799999999999,9,120
Li_ion_B0003,112,1.16224,24.0,0.5,50.944,0.58112,8,120
Li_ion_B0003,113,1.15024,24.0,0.5,51.244,0.57512,7,120
Li_ion_B0003,114,1.1381599999999998,24.0,0.5,51.54600000000001,0.5690799999999999,6,120
Li_ion_B0003,115,1.126,24.0,0.5,51.85,0.563,5,120
Li_ion_B0003,116,1.1137599999999999,24.0,0.5,52.156000000000006,0.5568799999999999,4,120
Li_ion_B0003,117,1.10144,24.0,0.5,52.464,0.55072,3,120
Li_ion_B0003,118,1.08904,24.0,0.5,52.774,0.54452,2,120
Li_ion_B0003,119,1.07656,24.0,0.5,53.086,0.53828,1,120
Li_ion_B0003,120,1.064,24.0,0.5,53.4,0.532,0,120
Li_ion_B0004,1,1.99696,24.0,0.5,30.075999999999997,0.99848,120,121
Li_ion_B0004,2,1.99384,24.0,0.5,30.154,0.99692,119,121
Li_ion_B0004,3,1.99064,24.0,0.5,30.234,0.99532,118,121
Li_ion_B0004,4,1.98736,24.0,0.5,30.316,0.99368,117,121
Li_ion_B0004,5,1.984,24.0,0.5,30.4,0.992,116,121
Li_ion_B0004,6,1.98056,24.0,0.5,30.485999999999997,0.99028,115,121
Li_ion_B0004,7,1.97704,24.0,0.5,30.574,0.98852,114,121
Li_ion_B0004,8,1.97344,24.0,0.5,30.663999999999998,0.98672,113,121
Li_ion_B0004,9,1.96976,24.0,0.5,30.756,0.98488,112,121
Li_ion_B0004,10,1.966,24.0,0.5,30.85,0.983,111,121
Li_ion_B0004,11,1.96216,24.0,0.5,30.946,0.98108,110,121
Li_ion_B0004,12,1.95824,24.0,0.5,31.044,0.97912,109,121
Li_ion_B0004,13,1.95424,24.0,0.5,31.144000000000002,0.97712,108,121
Li_ion_B0004,14,1.95016,24.0,0.5,31.246000000000002,0.97508,107,121
Li_ion_B0004,15,1.946,24.0,0.5,31.35,0.973,106,121
Li_ion_B0004,16,1.94176,24.0,0.5,31.456000000000003,0.97088,105,121
Li_ion_B0004,17,1.93744,24.0,0.5,31.564,0.96872,104,121
Li_ion_B0004,18,1.93304,24.0,0.5,31.674,0.96652,103,121
Li_ion_B0004,19,1.92856,24.0,0.5,31.785999999999998,0.96428,102,121
Li_ion_B0004,20,1.924,24.0,0.5,31.900000000000002,0.962,101,121
Li_ion_B0004,21,1.91936,24.0,0.5,32.016,0.95968,100,121
Li_ion_B0004,22,1.91464,24.0,0.5,32.134,0.95732,99,121
Li_ion_B0004,23,1.90984,24.0,0.5,32.254,0.95492,98,121
Li_ion_B0004,24,1.90496,24.0,0.5,32.376,0.95248,97,121
Li_ion_B0004,25,1.9,24.0,0.5,32.5,0.95,96,121
Li_ion_B0004,26,1.89496,24.0,0.5,32.626,0.94748,95,121
Li_ion_B0004,27,1.88984,24.0,0.5,32.754,0.94492,94,121
Li_ion_B0004,28,1.88464,24.0,0.5,32.884,0.94232,93,121
Li_ion_B0004,29,1.87936,24.0,0.5,33.016000000000005,0.93968,92,121
Li_ion_B0004,30,1.874,24.0,0.5,33.15,0.937,91,121
Li_ion_B0004,31,1.86856,24.0,0.5,33.286,0.93428,90,121
Li_ion_B0004,32,1.86304,24.0,0.5,33.424,0.93152,89,121
Li_ion_B0004,33,1.85744,24.0,0.5,33.564,0.92872,88,121
Li_ion_B0004,34,1.85176,24.0,0.5,33.705999999999996,0.92588,87,121
Li_ion_B0004,35,1.846,24.0,0.5,33.849999999999994,0.923,86,121
Li_ion_B0004,36,1.84016,24.0,0.5,33.996,0.92008,85,121
Li_ion_B0004,37,1.8342399999999999,24.0,0.5,34.144000000000005,0.9171199999999999,84,121
Li_ion_B0004,38,1.82824,24.0,0.5,34.294,0.91412,83,121
Li_ion_B0004,39,1.82216,24.0,0.5,34.446,0.91108,82,121
Li_ion_B0004,40,1.816,24.0,0.5,34.6,0.908,81,121
Li_ion_B0004,41,1.80976,24.0,0.5,34.756,0.90488,80,121
Li_ion_B0004,42,1.80344,24.0,0.5,34.914,0.90172,79,121
Li_ion_B0004,43,1.79704,24.0,0.5,35.074,0.89852,78,121
Li_ion_B0004,44,1.79056,24.0,0.5,35.236000000000004,0.89528,77,121
Li_ion_B0004,45,1.784,24.0,0.5,35.4,0.892,76,121
Li_ion_B0004,46,1.77736,24.0,0.5,35.566,0.88868,75,121
Li_ion_B0004,47,1.77064,24.0,0.5,35.734,0.88532,74,121
Li_ion_B0004,48,1.76384,24.0,0.5,35.903999999999996,0.88192,73,121
Li_ion_B0004,49,1.75696,24.0,0.5,36.076,0.87848,72,121
Li_ion_B0004,50,1.75,24.0,0.5,36.25,0.875,71,121
Li_ion_B0004,51,1.74296,24.0,0.5,36.426,0.87148,70,121
Li_ion_B0004,52,1.73584,24.0,0.5,36.604,0.86792,69,121
Li_ion_B0004,53,1.72864,24.0,0.5,36.784,0.86432,68,121
Li_ion_B0004,54,1.72136,24.0,0.5,36.966,0.86068,67,121
Li_ion_B0004,55,1.714,24.0,0.5,37.15,0.857,66,121
Li_ion_B0004,56,1.70656,24.0,0.5,37.336,0.85328,65,121
Li_ion_B0004,57,1.69904,24.0,0.5,37.524,0.84952,64,121
Li_ion_B0004,58,1.69144,24.0,0.5,37.714,0.84572,63,121
Li_ion_B0004,59,1.68376,24.0,0.5,37.906000000000006,0.84188,62,121
Li_ion_B0004,60,1.676,24.0,0.5,38.1,0.838,61,121
Li_ion_B0004,61,1.6681599999999999,24.0,0.5,38.29600000000001,0.8340799999999999,60,121
Li_ion_B0004,62,1.66024,24.0,0.5,38.494,0.83012,59,121
Li_ion_B0004,63,1.65224,24.0,0.5,38.694,0.82612,58,121
Li_ion_B0004,64,1.6441599999999998,24.0,0.5,38.896,0.8220799999999999,57,121
Li_ion_B0004,65,1.6360000000000001,24.0,0.5,39.099999999999994,0.8180000000000001,56,121
Li_ion_B0004,66,1.6277599999999999,24.0,0.5,39.306000000000004,0.8138799999999999,55,121
Li_ion_B0004,67,1.61944,24.0,0.5,39.513999999999996,0.80972,54,121
Li_ion_B0004,68,1.61104,24.0,0.5,39.724000000000004,0.80552,53,121
Li_ion_B0004,69,1.60256,24.0,0.5,39.936,0.80128,52,121
Li_ion_B0004,70,1.5939999999999999,24.0,0.5,40.150000000000006,0.7969999999999999,51,121
Li_ion_B0004,71,1.58536,24.0,0.5,40.366,0.79268,50,121
Li_ion_B0004,72,1.57664,24.0,0.5,40.584,0.78832,49,121
Li_ion_B0004,73,1.56784,24.0,0.5,40.804,0.78392,48,121
Li_ion_B0004,74,1.55896,24.0,0.5,41.026,0.77948,47,121
Li_ion_B0004,75,1.55,24.0,0.5,41.25,0.775,46,121
Li_ion_B0004,76,1.54096,24.0,0.5,41.476,0.77048,45,121
Li_ion_B0004,77,1.5318399999999999,24.0,0.5,41.70400000000001,0.7659199999999999,44,121
Li_ion_B0004,78,1.52264,24.0,0.5,41.934,0.76132,43,121
Li_ion_B0004,79,1.51336,24.0,0.5,42.166,0.75668,42,121
Li_ion_B0004,80,1.504,24.0,0.5,42.4,0.752,41,121
Li_ion_B0004,81,1.4945599999999999,24.0,0.5,42.636,0.7472799999999999,40,121
Li_ion_B0004,82,1.48504,24.0,0.5,42.874,0.74252,39,121
Li_ion_B0004,83,1.4754399999999999,24.0,0.5,43.114000000000004,0.7377199999999999,38,121
Li_ion_B0004,84,1.46576,24.0,0.5,43.356,0.73288,37,121
Li_ion_B0004,85,1.456,24.0,0.5,43.6,0.728,36,121
Li_ion_B0004,86,1.44616,24.0,0.5,43.846000000000004,0.72308,35,121
Li_ion_B0004,87,1.43624,24.0,0.5,44.094,0.71812,34,121
Li_ion_B0004,88,1.42624,24.0,0.5,44.344,0.71312,33,121
Li_ion_B0004,89,1.41616,24.0,0.5,44.596,0.70808,32,121
Li_ion_B0004,90,1.406,24.0,0.5,44.85,0.703,31,121
Li_ion_B0004,91,1.39576,24.0,0.5,45.106,0.69788,30,121
Li_ion_B0004,92,1.38544,24.0,0.5,45.364000000000004,0.69272,29,121
Li_ion_B0004,93,1.3750399999999998,24.0,0.5,45.624,0.6875199999999999,28,121
Li_ion_B0004,94,1.36456,24.0,0.5,45.885999999999996,0.68228,27,121
Li_ion_B0004,95,1.3539999999999999,24.0,0.5,46.150000000000006,0.6769999999999999,26,121
Li_ion_B0004,96,1.3433599999999999,24.0,0.5,46.416000000000004,0.6716799999999999,25,121
Li_ion_B0004,97,1.33264,24.0,0.5,46.684,0.66632,24,121
Li_ion_B0004,98,1.32184,24.0,0.5,46.954,0.66092,23,121
Li_ion_B0004,99,1.31096,24.0,0.5,47.226,0.65548,22,121
Li_ion_B0004,100,1.3,24.0,0.5,47.5,0.65,21,121
Li_ion_B0004,101,1.2889599999999999,24.0,0.5,47.776,0.6444799999999999,20,121
Li_ion_B0004,102,1.2778399999999999,24.0,0.5,48.054,0.6389199999999999,19,121
Li_ion_B0004,103,1.26664,24.0,0.5,48.334,0.63332,18,121
Li_ion_B0004,104,1.25536,24.0,0.5,48.616,0.62768,17,121
Li_ion_B0004,105,1.244,24.0,0.5,48.9,0.622,16,121
Li_ion_B0004,106,1.2325599999999999,24.0,0.5,49.18600000000001,0.6162799999999999,15,121
Li_ion_B0004,107,1.22104,24.0,0.5,49.474000000000004,0.61052,14,121
Li_ion_B0004,108,1.2094399999999998,24.0,0.5,49.764,0.6047199999999999,13,121
Li_ion_B0004,109,1.19776,24.0,0.5,50.056,0.59888,12,121
Li_ion_B0004,110,1.186,24.0,0.5,50.35,0.593,11,121
Li_ion_B0004,111,1.1741599999999999,24.0,0.5,50.646,0.5870799999999999,10,121
Li_ion_B0004,112,1.16224,24.0,0.5,50.944,0.58112,9,121
Li_ion_B0004,113,1.15024,24.0,0.5,51.244,0.57512,8,121
Li_ion_B0004,114,1.1381599999999998,24.0,0.5,51.54600000000001,0.5690799999999999,7,121
Li_ion_B0004,115,1.126,24.0,0.5,51.85,0.563,6,121
Li_ion_B0004,116,1.1137599999999999,24.0,0.5,52.156000000000006,0.5568799999999999,5,121
Li_ion_B0004,117,1.10144,24.0,0.5,52.464,0.55072,4,121
Li_ion_B0004,118,1.08904,24.0,0.5,52.774,0.54452,3,121
Li_ion_B0004,119,1.07656,24.0,0.5,53.086,0.53828,2,121
Li_ion_B0004,120,1.064,24.0,0.5,53.4,0.532,1,121
Li_ion_B0004,121,1.0513599999999999,24.0,0.5,53.71600000000001,0.5256799999999999,0,121
